id,date,time,severity,casualties,number_of_casualties,number_of_vehicles,latitude,longitude
200901TC00237,2009-09-16,06:30:00,fatal,Cyclist,1,2,51.518431,-0.062876
200901TC00242,2009-09-19,09:18:00,fatal,Car occupant,1,3,51.588429,-0.103497
200901TC00277,2009-10-17,14:56:00,fatal,Pedestrian,1,1,51.506413,-0.027072
200901TC00281,2009-10-17,02:58:00,fatal,Pedestrian,1,1,51.612355,-0.109433
200901TC00339,2009-12-05,16:50:00,fatal,Pedestrian,1,1,51.622541,-0.122156
200901TC00342,2009-12-06,04:27:00,fatal,Pedestrian,1,1,51.516749,0.015606
200901TC00343,2009-12-07,08:35:00,fatal,Motorcycle rider/passenger,1,2,51.586036,-0.050763
200901TC00366,2009-12-27,04:27:00,fatal,Pedestrian,1,1,51.526089,-0.085618
200901TD00030,2009-03-18,09:14:00,fatal,Motorcycle rider/passenger,1,2,51.347681,-0.147776
200901TD00032,2009-03-24,14:57:00,fatal,Pedestrian,1,1,51.319106,-0.149215
200901TD00037,2009-02-12,01:22:00,fatal,Car occupant,1,7,51.411571,-0.023681
200901TD00038,2009-03-29,14:05:00,fatal,Pedestrian,1,1,51.440439,-0.06143
200901TD00051,2009-04-08,14:53:00,fatal,Cyclist,1,2,51.495574,-0.100439
200901TD00053,2009-04-11,09:15:00,fatal,Car occupant,3,2,51.351277,0.067217
200901TD00068,2009-04-26,18:36:00,fatal,Pedestrian,1,1,51.493123,0.121171
200901TD00074,2009-05-01,18:07:00,fatal,Motorcycle rider/passenger,1,3,51.462447,-0.00104
200901TD00075,2009-05-03,17:27:00,fatal,Pedestrian,1,1,51.471879,0.107369
200901TD00090,2009-05-14,21:36:00,fatal,Motorcycle rider/passenger,1,2,51.344243,-0.204203
200901TD00138,2009-06-16,16:30:00,fatal,Motorcycle rider/passenger,1,4,51.422584,-0.058446
200901TD00142,2009-06-20,00:48:00,fatal,Car occupant,1,1,51.437668,-0.078814
200901TD00151,2009-06-25,16:59:00,fatal,Pedestrian,1,1,51.364741,-0.117926
200901TD00195,2009-08-03,10:58:00,fatal,Pedestrian,1,1,51.419959,-0.106884
200901TD00231,2009-08-22,07:37:00,fatal,Pedestrian,1,1,51.49294,-0.09882
200901TD00244,2009-08-30,05:55:00,fatal,Car occupant,2,1,51.461324,-0.079116
200901TD00262,2009-09-15,16:00:00,fatal,Pedestrian,1,1,51.459406,0.125797
200901TD00272,2009-09-21,17:15:00,fatal,Pedestrian,1,1,51.437101,-0.033802
200901TD00276,2009-09-26,00:43:00,fatal,Car occupant,Motorcycle rider/passenger,2,2,51.414601,-0.070577
200901TD00293,2009-10-12,08:48:00,fatal,Pedestrian,1,1,51.482259,-0.094511
200901TD00305,2009-10-21,12:36:00,fatal,Car occupant,2,1,51.495792,0.087725
200901TD00314,2009-10-27,01:45:00,fatal,Motorcycle rider/passenger,1,1,51.342557,0.031071
200901TD00369,2009-12-02,20:38:00,fatal,Car occupant,4,2,51.414311,0.108028
200901TD00387,2009-12-18,18:27:00,fatal,Pedestrian,1,1,51.481245,0.101608
200901TD00391,2009-12-26,21:55:00,fatal,Pedestrian,1,1,51.464592,-0.114252
200901TE00019,2009-04-18,15:35:00,fatal,Motorcycle rider/passenger,Bus/coach/minibus occupant,2,3,51.411084,-0.308572
200901TE00054,2009-06-07,01:15:00,fatal,Pedestrian,1,1,51.450921,-0.147918
200901TE00066,2009-06-26,01:05:00,fatal,Car occupant,2,1,51.485086,-0.333201
200901TE00077,2009-07-14,17:33:00,fatal,Pedestrian,1,1,51.466831,-0.365108
200901TE00079,2009-03-29,22:00:00,fatal,Pedestrian,1,1,51.505859,-0.22898
200901TE00081,2009-07-19,02:49:00,fatal,Pedestrian,1,1,51.432645,-0.163764
200901TE00133,2009-10-09,21:05:00,fatal,Pedestrian,Car occupant,2,1,51.428858,-0.269506
200901TE00146,2009-10-31,00:20:00,fatal,Pedestrian,Car occupant,2,1,51.449342,-0.330185
200901TE00150,2009-11-07,18:45:00,fatal,Pedestrian,1,1,51.423815,-0.162679
200901TE00155,2009-11-20,14:53:00,fatal,Motorcycle rider/passenger,1,1,51.436187,-0.379583
200901TE00166,2009-12-03,04:55:00,fatal,Pedestrian,1,1,51.464963,-0.248273
200901TE00171,2009-12-12,12:41:00,fatal,Pedestrian,1,1,51.468326,-0.226691
200901TE00184,2009-12-22,19:00:00,fatal,Pedestrian,1,1,51.474842,-0.136581
200901TE00192,2009-12-31,07:25:00,fatal,Motorcycle rider/passenger,2,2,51.46763,-0.198786
200901TW77076,2009-02-11,23:28:00,fatal,Pedestrian,1,1,51.413559,-0.362551
200901VW77108,2009-03-14,18:45:00,fatal,Pedestrian,Bus/coach/minibus occupant,2,1,51.416463,-0.181383
200901WW77103,2009-02-10,13:45:00,fatal,Motorcycle rider/passenger,1,3,51.460734,-0.165804
200901ZD77026,2009-01-10,19:18:00,fatal,Pedestrian,1,1,51.392093,-0.11321
200901ZT76745,2009-01-04,03:37:00,fatal,Car occupant,3,1,51.363557,-0.214652
200945EL36320,2009-03-12,13:51:00,fatal,Pedestrian,1,1,51.386961,-0.319522
200945EL43404,2009-09-12,08:43:00,fatal,Car occupant,Motorcycle rider/passenger,2,3,51.39137,-0.344946
200945EP43559,2009-09-12,23:50:00,fatal,Car occupant,3,1,51.341768,-0.266758
200945TA43099,2009-09-08,16:27:00,fatal,Motorcycle rider/passenger,1,1,51.295915,-0.088324
201001CP00342,2010-08-17,14:45:00,fatal,Pedestrian,1,1,51.515808,-0.089364
201001TA00034,2010-04-03,16:34:00,fatal,Motorcycle rider/passenger,1,1,51.519882,0.057835
201001TA00049,2010-04-13,22:10:00,fatal,Pedestrian,1,1,51.47856,-0.144206
201001TA00102,2010-05-22,11:25:00,fatal,Cyclist,1,2,51.489327,-0.131381
201001TA00124,2010-06-09,17:36:00,fatal,Motorcycle rider/passenger,1,1,51.551461,-0.016036
201001TA00131,2010-06-18,05:42:00,fatal,Motorcycle rider/passenger,1,1,51.611593,-0.134885
201001TA00158,2010-07-05,19:50:00,fatal,Pedestrian,1,1,51.538559,0.089971
201001TA00162,2010-07-07,15:52:00,fatal,Motorcycle rider/passenger,1,3,51.506014,-0.003456
201001TA00185,2010-07-26,01:50:00,fatal,Car occupant,3,1,51.495948,-0.282093
201001TA00186,2010-07-28,03:53:00,fatal,Motorcycle rider/passenger,1,1,51.514689,-0.230079
201001TA00195,2010-07-29,14:54:00,fatal,Motorcycle rider/passenger,1,2,51.604122,-0.111941
201001TA00199,2010-08-05,12:15:00,fatal,Cyclist,1,2,51.545852,-0.062433
201001TA00213,2010-08-15,00:56:00,fatal,Car occupant,2,1,51.508536,0.063809
201001TA00225,2010-08-23,15:33:00,fatal,Pedestrian,1,1,51.531314,-0.010568
201001TA00238,2010-09-08,19:33:00,fatal,Pedestrian,1,2,51.401401,-0.190176
201001TA00273,2010-10-01,04:00:00,fatal,Car occupant,1,1,51.407478,-0.141766
201001TA00290,2010-10-18,02:09:00,fatal,Motorcycle rider/passenger,2,1,51.508015,-0.00481
201001TA00296,2010-10-19,19:58:00,fatal,Pedestrian,1,1,51.52485,-0.081345
201001TA00311,2010-10-28,17:07:00,fatal,Pedestrian,1,1,51.61172,-0.064973
201001TA00320,2010-11-01,08:50:00,fatal,Pedestrian,1,1,51.464272,-0.268311
201001TA00333,2010-11-10,06:27:00,fatal,Pedestrian,1,1,51.4726,-0.385637
201001TA00349,2010-11-16,21:19:00,fatal,Pedestrian,1,1,51.519825,-0.043934
201001TA00350,2010-11-17,18:35:00,fatal,Pedestrian,1,1,51.388895,-0.297748
201001TA00355,2010-11-20,16:29:00,fatal,Motorcycle rider/passenger,1,2,51.488667,-0.019916
201001TA00373,2010-11-26,19:49:00,fatal,Pedestrian,1,1,51.490904,-0.306195
201001TA00384,2010-12-07,16:05:00,fatal,Taxi occupant,1,2,51.487941,-0.269574
201001TA00425,2010-12-23,10:20:00,fatal,Pedestrian,1,1,51.508046,-0.236821
201001TB00016,2010-02-04,10:44:00,fatal,Cyclist,1,2,51.545937,-0.157042
201001TB00068,2010-04-06,17:35:00,fatal,Pedestrian,Car occupant,2,2,51.381673,-0.211361
201001TB00099,2010-04-17,22:00:00,fatal,Motorcycle rider/passenger,1,2,51.44598,0.030908
201001TB00119,2010-04-25,18:54:00,fatal,Pedestrian,1,1,51.556463,-0.215475
201001TB00184,2010-05-16,22:26:00,fatal,Motorcycle rider/passenger,1,2,51.346805,-0.093243
201001TB00185,2010-05-15,02:56:00,fatal,Pedestrian,1,1,51.448872,-0.017177
201001TB00192,2010-05-17,20:58:00,fatal,Car occupant,3,4,51.485985,-0.271089
201001TB00214,2010-05-23,03:11:00,fatal,Car occupant,1,1,51.554015,-0.196529
201001TB00226,2010-05-25,17:47:00,fatal,Pedestrian,1,1,51.480788,-0.021985
201001TB00249,2010-06-06,01:59:00,fatal,Pedestrian,2,1,51.594623,-0.20575
201001TB00303,2010-06-26,19:10:00,fatal,Pedestrian,Car occupant,2,1,51.351726,-0.010603
201001TB00365,2010-07-15,00:41:00,fatal,Pedestrian,1,1,51.467962,-0.018653
201001TB00375,2010-07-18,13:48:00,fatal,Motorcycle rider/passenger,1,1,51.605788,-0.160252
201001TB00397,2010-07-22,13:20:00,fatal,Pedestrian,1,1,51.557254,-0.21429
201001TB00456,2010-08-11,17:50:00,fatal,Pedestrian,Goods vehicle occupant,2,1,51.510696,-0.370311
201001TB00484,2010-08-17,10:50:00,fatal,Car occupant,2,1,51.393118,0.01951
201001TB00513,2010-08-28,03:14:00,fatal,Car occupant,2,1,51.339232,-0.016313
201001TB00528,2010-08-26,09:28:00,fatal,Pedestrian,1,1,51.545844,-0.179834
201001TB00537,2010-09-06,18:51:00,fatal,Motorcycle rider/passenger,1,3,51.481532,-0.08302
201001TB00592,2010-09-23,12:35:00,fatal,Pedestrian,Car occupant,2,1,51.477203,0.019478
201001TB00623,2010-10-03,10:30:00,fatal,Pedestrian,1,1,51.473225,0.127447
201001TB00641,2010-10-07,12:18:00,fatal,Pedestrian,1,1,51.557949,-0.248453
201001TB00755,2010-11-05,18:53:00,fatal,Motorcycle rider/passenger,1,1,51.550764,-0.183965
201001TB00807,2010-11-24,16:29:00,fatal,Pedestrian,1,1,51.545286,-0.219662
201001TB00814,2010-10-07,14:54:00,fatal,Motorcycle rider/passenger,1,2,51.494162,-0.09099
201001TB00833,2010-12-11,20:40:00,fatal,Motorcycle rider/passenger,1,2,51.456479,0.011366
201001TC00011,2010-01-18,19:18:00,fatal,Pedestrian,1,1,51.603019,0.019136
201001TC00085,2010-03-10,08:40:00,fatal,Cyclist,1,2,51.537832,-0.045181
201001TC00106,2010-01-01,04:26:00,fatal,Pedestrian,1,1,51.612764,-0.106961
201001TD00007,2010-01-16,07:05:00,fatal,Car occupant,1,1,51.443268,0.052374
201001TD00009,2010-01-17,01:00:00,fatal,Car occupant,3,2,51.371047,-0.169678
201001TD00021,2010-01-30,10:32:00,fatal,Pedestrian,Bus/coach/minibus occupant,2,1,51.485119,-0.082437
201001TD00046,2010-02-20,15:23:00,fatal,Car occupant,Bus/coach/minibus occupant,3,2,51.393878,-0.051899
201001TD00058,2010-02-28,01:08:00,fatal,Car occupant,1,1,51.393875,0.022562
201001TD00073,2010-03-09,09:42:00,fatal,Cyclist,1,2,51.50208,-0.08576
201001TD00074,2010-02-28,09:34:00,fatal,Goods vehicle occupant,1,2,51.373663,-0.096869
201001TD00085,2010-03-21,14:43:00,fatal,Motorcycle rider/passenger,1,2,51.441368,0.073442
201001TD00097,2010-03-28,13:52:00,fatal,Pedestrian,1,1,51.444587,-0.139828
201001TE00004,2010-01-19,08:56:00,fatal,Car occupant,1,1,51.437839,-0.375496
201001TE00010,2010-01-30,21:20:00,fatal,Car occupant,1,2,51.459644,-0.217527
201101TB00230,2011-02-25,19:07:00,fatal,Pedestrian,1,1,51.382146,-0.082146
201101TD00010,2011-01-18,09:15:00,fatal,Car occupant,2,2,51.484141,-0.323729
201101TD00012,2011-01-23,00:30:00,fatal,Pedestrian,1,1,51.375479,-0.097943
201101TD00014,2011-01-24,19:17:00,fatal,Pedestrian,1,1,51.587429,-0.037278
201101TD00015,2011-01-25,22:08:00,fatal,Motorcycle rider/passenger,1,2,51.538177,-0.207538
201101TD00017,2011-01-29,22:50:00,fatal,Pedestrian,Car occupant,4,3,51.543856,0.049687
201101TD00021,2011-02-02,07:34:00,fatal,Motorcycle rider/passenger,1,2,51.522903,-0.039766
201101TD00026,2011-02-27,22:49:00,fatal,Pedestrian,1,1,51.529994,-0.225305
201101TD00028,2011-02-16,12:20:00,fatal,Pedestrian,1,1,51.546566,-0.084037
201101TD00035,2011-03-06,00:58:00,fatal,Car occupant,6,2,51.577802,0.052368
201101TD00036,2011-03-05,23:51:00,fatal,Pedestrian,1,1,51.576508,-0.07282
201101TD00037,2011-03-03,20:43:00,fatal,Motorcycle rider/passenger,1,2,51.459128,-0.012125
201101TD00040,2011-02-06,22:11:00,fatal,Pedestrian,1,1,51.57976,-0.198252
201101TD00047,2011-03-15,22:58:00,fatal,Motorcycle rider/passenger,1,1,51.515591,-0.21837
201101TD00049,2011-03-16,08:42:00,fatal,Pedestrian,1,1,51.615913,-0.084873
201101TD00050,2011-03-16,14:40:00,fatal,Car occupant,2,3,51.589947,-0.241447
201101TD00052,2011-03-17,18:48:00,fatal,Pedestrian,1,1,51.454477,-0.100419
201101TD00055,2011-03-18,16:58:00,fatal,Car occupant,1,2,51.348672,0.046564
201101TD00056,2011-03-19,19:10:00,fatal,Pedestrian,1,2,51.408472,-0.091685
201101TD00058,2011-03-22,09:30:00,fatal,Pedestrian,1,1,51.460945,-0.116705
201101TD00060,2011-03-22,13:20:00,fatal,Cyclist,1,2,51.500366,-0.074449
201101TD00066,2011-03-20,19:27:00,fatal,Pedestrian,1,1,51.378811,-0.200695
201101TD00067,2011-04-01,23:01:00,fatal,Pedestrian,1,1,51.594786,-0.198813
201101TD00072,2011-04-08,09:36:00,fatal,Pedestrian,1,1,51.417376,-0.136475
201101TD00073,2011-04-08,16:42:00,fatal,Motorcycle rider/passenger,1,1,51.407671,-0.296476
201101TD00074,2011-04-09,00:08:00,fatal,Car occupant,2,2,51.344743,-0.104673
201101TD00075,2011-04-18,16:10:00,fatal,Car occupant,Motorcycle rider/passenger,2,2,51.412808,0.136433
201101TD00078,2011-04-21,06:04:00,fatal,Motorcycle rider/passenger,1,2,51.456729,0.064206
201101TD00080,2011-04-21,11:54:00,fatal,Pedestrian,Cyclist,2,1,51.455523,-0.303475
201101TD00087,2011-04-30,00:24:00,fatal,Pedestrian,1,1,51.474876,0.125652
201101TD00088,2011-05-02,21:12:00,fatal,Pedestrian,1,1,51.375064,-0.077988
201101TD00089,2011-05-06,14:06:00,fatal,Motorcycle rider/passenger,1,1,51.381187,-0.111646
201101TD00090,2011-05-10,08:33:00,fatal,Pedestrian,1,1,51.510076,-0.216423
201101TD00091,2011-05-10,20:41:00,fatal,Motorcycle rider/passenger,1,1,51.492791,-0.287542
201101TD00092,2011-05-14,21:38:00,fatal,Motorcycle rider/passenger,1,2,51.454106,-0.336344
201101TD00097,2011-02-26,21:40:00,fatal,Car occupant,1,3,51.597659,-0.041313
201101TD00098,2011-05-16,18:34:00,fatal,Pedestrian,1,2,51.476026,-0.148918
201101TD00099,2011-05-23,17:08:00,fatal,Pedestrian,1,1,51.501396,-0.178292
201101TD00101,2011-05-27,00:23:00,fatal,Car occupant,1,1,51.532063,-0.310579
201101TD00102,2011-05-29,10:55:00,fatal,Cyclist,1,2,51.345819,0.008813
201101TD00103,2011-05-31,17:59:00,fatal,Pedestrian,1,1,51.406117,0.032305
201101TD00104,2011-06-01,22:07:00,fatal,Pedestrian,1,1,51.578682,-0.030438
201101TD00105,2011-06-02,08:35:00,fatal,Pedestrian,1,1,51.506171,-0.08847
201101TD00109,2011-06-11,11:00:00,fatal,Pedestrian,1,1,51.313757,-0.123888
201101TD00112,2011-06-15,20:22:00,fatal,Motorcycle rider/passenger,2,2,51.543357,0.088172
201101TD00113,2011-06-17,12:00:00,fatal,Pedestrian,1,1,51.522445,-0.155685
201101TD00115,2011-06-21,08:30:00,fatal,Cyclist,1,2,51.531894,-0.061296
201101TD00116,2011-06-23,17:12:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.528699,-0.031443
201101TD00117,2011-06-26,00:15:00,fatal,Car occupant,1,2,51.546931,0.048671
201101TD00125,2011-07-15,21:15:00,fatal,Motorcycle rider/passenger,1,3,51.52418,-0.128945
201101TD00126,2011-07-17,15:45:00,fatal,Pedestrian,1,1,51.430712,0.081016
201101TD00127,2011-07-18,11:10:00,fatal,Motorcycle rider/passenger,1,2,51.351882,-0.312764
201101TD00129,2011-07-13,05:09:00,fatal,Motorcycle rider/passenger,2,1,51.375272,-0.15241
201101TD00133,2011-07-26,09:52:00,fatal,Motorcycle rider/passenger,1,2,51.588131,-0.063233
201101TD00134,2011-07-28,22:50:00,fatal,Pedestrian,1,1,51.585506,-0.084131
201101TD00137,2011-07-31,11:06:00,fatal,Cyclist,1,2,51.451908,-0.142121
201101TD00144,2011-08-07,22:49:00,fatal,Car occupant,4,1,51.414885,0.070805
201101TD00146,2011-08-22,04:29:00,fatal,Car occupant,1,1,51.49911,-0.301569
201101TD00149,2011-08-31,16:01:00,fatal,Pedestrian,3,1,51.511469,-0.38066
201101TD00150,2011-09-01,00:15:00,fatal,Car occupant,1,1,51.572485,-0.16405
201101TD00154,2011-06-04,20:43:00,fatal,Pedestrian,1,1,51.572328,-0.12567
201101TD00157,2011-09-10,06:04:00,fatal,Car occupant,1,1,51.448845,-0.222984
201101TD00158,2011-09-11,06:32:00,fatal,Motorcycle rider/passenger,1,1,51.504541,-0.27932
201101TD00159,2011-09-13,17:58:00,fatal,Pedestrian,1,1,51.486884,-0.320604
201101TD00163,2011-09-07,06:53:00,fatal,Bus/coach/minibus occupant,1,2,51.543668,-0.342454
201101TD00165,2011-09-19,10:22:00,fatal,Bus/coach/minibus occupant,1,1,51.600591,-0.017794
201101TD00169,2011-10-10,18:12:00,fatal,Motorcycle rider/passenger,1,3,51.457203,-0.187393
201101TD00170,2011-10-13,04:44:00,fatal,Pedestrian,1,1,51.54187,0.024215
201101TD00171,2011-10-17,11:09:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.532945,-0.218269
201101TD00174,2011-09-28,14:28:00,fatal,Pedestrian,1,1,51.520569,-0.116841
201101TD00176,2011-10-25,09:36:00,fatal,Pedestrian,1,1,51.367568,-0.131602
201101TD00183,2011-11-02,14:56:00,fatal,Car occupant,Goods vehicle occupant,5,2,51.440948,0.041046
201101TD00186,2011-11-10,09:40:00,fatal,Motorcycle rider/passenger,1,2,51.45977,-0.178942
201101TD00189,2011-11-03,22:18:00,fatal,Pedestrian,1,1,51.361683,-0.117908
201101TD00190,2011-11-18,11:32:00,fatal,Pedestrian,1,1,51.375147,0.044583
201101TD00192,2011-11-18,04:10:00,fatal,Motorcycle rider/passenger,1,1,51.48971,-0.127188
201101TD00194,2011-11-20,19:18:00,fatal,Pedestrian,1,1,51.547927,-0.046623
201101TD00200,2011-09-30,21:54:00,fatal,Car occupant,1,2,51.495046,-0.331685
201101TD00205,2011-11-28,16:38:00,fatal,Pedestrian,1,1,51.615592,-0.109443
201101TD00206,2011-12-14,10:57:00,fatal,Pedestrian,1,1,51.494682,-0.186051
201101TD00208,2011-12-15,15:38:00,fatal,Pedestrian,1,2,51.38031,-0.052619
201101TD00212,2011-12-23,17:45:00,fatal,Pedestrian,1,1,51.612976,-0.064775
201101TD00216,2011-12-17,16:32:00,fatal,Car occupant,3,2,51.35058,0.03516
201101TD00217,2011-10-03,17:35:00,fatal,Pedestrian,1,1,51.505782,-0.114425
201101TD09014,2011-11-12,12:37:00,fatal,Motorcycle rider/passenger,1,1,51.408532,-0.134534
201145EP58773,2011-03-07,21:44:00,fatal,Motorcycle rider/passenger,1,2,51.360904,-0.283847
201145EP63782,2011-09-06,09:01:00,fatal,Car occupant,Goods vehicle occupant,2,2,51.34657,-0.263131
201145RE63916,2011-09-11,00:58:00,fatal,Pedestrian,1,1,51.333455,-0.175339
201145TA61433,2011-05-27,13:23:00,fatal,Car occupant,1,1,51.298496,-0.070286
201201CP00377,2012-10-06,00:15:00,fatal,Pedestrian,1,1,51.516087,-0.112125
201201TD00004,2012-01-16,12:30:00,fatal,Pedestrian,1,1,51.441965,-0.387724
201201TD00005,2012-01-18,07:35:00,fatal,Pedestrian,1,1,51.4131,0.008023
201201TD00007,2012-01-20,18:55:00,fatal,Pedestrian,1,1,51.509203,-0.224095
201201TD00010,2012-01-13,23:20:00,fatal,Car occupant,2,6,51.417312,-0.044287
201201TD00013,2012-01-27,14:52:00,fatal,Motorcycle rider/passenger,1,1,51.53461,0.012357
201201TD00022,2012-02-15,09:12:00,fatal,Pedestrian,1,1,51.468376,-0.086883
201201TD00023,2012-02-17,10:59:00,fatal,Pedestrian,1,1,51.43555,-0.159763
201201TD00024,2012-02-18,19:32:00,fatal,Pedestrian,1,1,51.522991,-0.034284
201201TD00025,2012-02-21,20:01:00,fatal,Motorcycle rider/passenger,1,4,51.477003,-0.070105
201201TD00027,2012-02-21,12:32:00,fatal,Pedestrian,1,1,51.57203,-0.019902
201201TD00031,2012-02-25,01:56:00,fatal,Pedestrian,1,1,51.536109,-0.076978
201201TD00032,2012-02-28,08:13:00,fatal,Car occupant,1,2,51.396824,-0.173393
201201TD00033,2012-03-05,15:44:00,fatal,Cyclist,1,2,51.431371,-0.257039
201201TD00035,2012-03-08,09:44:00,fatal,Car occupant,2,4,51.40399,-0.109269
201201TD00036,2012-03-03,18:57:00,fatal,Pedestrian,1,1,51.557439,-0.167974
201201TD00040,2012-03-13,13:11:00,fatal,Pedestrian,1,1,51.539492,-0.102504
201201TD00041,2012-03-15,06:50:00,fatal,Motorcycle rider/passenger,1,2,51.525185,-0.270613
201201TD00042,2012-03-19,20:30:00,fatal,Pedestrian,1,1,51.586146,-0.090312
201201TD00043,2012-03-19,14:36:00,fatal,Pedestrian,1,1,51.499369,-0.383538
201201TD00044,2012-03-23,17:00:00,fatal,Cyclist,1,2,51.479097,-0.023067
201201TD00045,2012-03-24,21:58:00,fatal,Motorcycle rider/passenger,1,2,51.463132,-0.169595
201201TD00046,2012-03-27,22:02:00,fatal,Pedestrian,1,1,51.537597,-0.282977
201201TD00047,2012-03-19,13:22:00,fatal,Pedestrian,Car occupant,2,1,51.619432,-0.091081
201201TD00049,2012-03-27,13:46:00,fatal,Cyclist,1,3,51.605586,-0.085741
201201TD00051,2012-04-17,17:12:00,fatal,Pedestrian,1,1,51.491258,0.012752
201201TD00052,2012-03-29,13:52:00,fatal,Bus/coach/minibus occupant,1,1,51.572309,-0.091036
201201TD00053,2012-04-08,11:45:00,fatal,Motorcycle rider/passenger,1,3,51.560649,-0.049108
201201TD00054,2012-04-11,09:25:00,fatal,Pedestrian,1,1,51.508744,0.046813
201201TD00055,2012-04-21,00:48:00,fatal,Pedestrian,1,1,51.532897,0.054097
201201TD00056,2012-04-21,13:35:00,fatal,Pedestrian,1,1,51.462336,0.107937
201201TD00058,2012-01-07,18:10:00,fatal,Cyclist,1,2,51.391911,-0.036459
201201TD00059,2012-01-13,17:20:00,fatal,Pedestrian,1,1,51.475285,-0.187828
201201TD00060,2012-04-15,11:50:00,fatal,Pedestrian,1,1,51.518693,-0.197781
201201TD00062,2012-04-30,03:37:00,fatal,Motorcycle rider/passenger,2,1,51.381297,0.113552
201201TD00072,2012-05-18,09:36:00,fatal,Pedestrian,1,1,51.427026,-0.166722
201201TD00073,2012-05-19,00:58:00,fatal,Pedestrian,1,1,51.378108,-0.178449
201201TD00074,2012-05-20,10:35:00,fatal,Motorcycle rider/passenger,1,1,51.506564,-0.270166
201201TD00077,2012-05-26,18:46:00,fatal,Pedestrian,1,1,51.516892,-0.067698
201201TD00078,2012-06-02,13:20:00,fatal,Car occupant,4,3,51.589611,-0.060283
201201TD00079,2012-06-06,02:03:00,fatal,Car occupant,1,1,51.606374,-0.151707
201201TD00080,2012-05-23,13:33:00,fatal,Car occupant,2,1,51.591408,0.030171
201201TD00083,2012-06-12,09:47:00,fatal,Pedestrian,1,1,51.558493,0.071408
201201TD00087,2012-06-26,19:50:00,fatal,Cyclist,2,3,51.541919,0.047292
201201TD00088,2012-07-05,14:00:00,fatal,Cyclist,1,2,51.511759,-0.382091
201201TD00091,2012-07-03,18:30:00,fatal,Pedestrian,1,1,51.613326,-0.053349
201201TD00092,2012-07-10,03:59:00,fatal,Motorcycle rider/passenger,1,2,51.418585,-0.061348
201201TD00095,2012-07-17,17:19:00,fatal,Motorcycle rider/passenger,1,1,51.586742,-0.243592
201201TD00096,2012-07-18,09:55:00,fatal,Pedestrian,1,1,51.537596,-0.193141
201201TD00098,2012-07-13,12:25:00,fatal,Car occupant,1,2,51.382468,-0.187042
201201TD00099,2012-07-26,18:44:00,fatal,Car occupant,1,2,51.347118,-0.090358
201201TD00100,2012-08-01,19:40:00,fatal,Cyclist,1,2,51.550915,-0.020964
201201TD00101,2012-08-07,23:22:00,fatal,Motorcycle rider/passenger,1,2,51.467201,-0.296419
201201TD00106,2012-08-20,07:52:00,fatal,Car occupant,1,3,51.435945,-0.127949
201201TD00108,2012-08-24,13:46:00,fatal,Pedestrian,1,1,51.54167,-0.341084
201201TD00109,2012-08-25,11:31:00,fatal,Pedestrian,Motorcycle rider/passenger,3,2,51.579878,0.041637
201201TD00116,2012-06-26,10:15:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.5765,0.059959
201201TD00119,2012-09-18,12:55:00,fatal,Pedestrian,1,1,51.548938,-0.283703
201201TD00120,2012-09-20,10:21:00,fatal,Car occupant,1,1,51.480842,0.078833
201201TD00123,2012-09-19,19:53:00,fatal,Pedestrian,1,1,51.520715,-0.200584
201201TD00124,2012-09-25,13:29:00,fatal,Pedestrian,1,1,51.488576,-0.192487
201201TD00125,2012-09-28,16:40:00,fatal,Pedestrian,Goods vehicle occupant,2,1,51.462592,-0.21626
201201TD00127,2012-10-03,15:44:00,fatal,Pedestrian,1,1,51.496006,-0.104887
201201TD00129,2012-07-10,05:09:00,fatal,Cyclist,1,2,51.389038,-0.130152
201201TD00131,2012-07-01,15:59:00,fatal,Pedestrian,1,1,51.473782,-0.049361
201201TD00136,2012-10-18,15:55:00,fatal,Pedestrian,1,1,51.493259,-0.357968
201201TD00139,2012-10-30,15:37:00,fatal,Pedestrian,1,1,51.575421,-0.22036
201201TD00141,2012-11-05,08:00:00,fatal,Motorcycle rider/passenger,1,1,51.472885,0.045495
201201TD00145,2012-11-10,20:38:00,fatal,Pedestrian,2,1,51.543436,-0.192765
201201TD00148,2012-11-19,10:22:00,fatal,Cyclist,1,2,51.532312,0.117369
201201TD00152,2012-11-29,18:00:00,fatal,Motorcycle rider/passenger,1,3,51.536569,-0.088639
201201TD00153,2012-11-30,02:23:00,fatal,Pedestrian,1,2,51.503611,-0.136128
201201TD00154,2012-12-06,08:20:00,fatal,Cyclist,1,2,51.513233,-0.047676
201201TD00156,2012-09-11,10:20:00,fatal,Pedestrian,1,1,51.429852,0.042997
201201TD00159,2012-12-15,17:25:00,fatal,Pedestrian,1,1,51.409427,-0.232853
201201TD00160,2012-12-18,07:05:00,fatal,Motorcycle rider/passenger,1,2,51.477319,-0.117183
201201TD00161,2012-12-20,06:37:00,fatal,Pedestrian,1,1,51.351383,-0.054421
201201TD00162,2012-12-20,17:51:00,fatal,Pedestrian,1,1,51.471778,0.000231
2012450001389,2012-12-24,13:09:00,fatal,Car occupant,2,2,51.335253,-0.294037
201245EP67186,2012-01-10,04:35:00,fatal,Car occupant,1,1,51.34577,-0.239611
